bookId,title,publicationYear,description,language,reviews,publisherId
444748,Everything you wanted to know about Indians but were afraid to ask,2012,"Treuer, an Ojibwe scholar and cultural preservationist, answers the most commonly asked questions about American Indians, both historical and modern. He gives a frank, funny, and personal tour of what's up with Indians, anyway.",English,"[{'reviewiId': 483447, 'score': 3.0, 'comment': None, 'date': '2020-07-21', 'userId': 2188}, {'reviewiId': 747030, 'score': 4.5, 'comment': None, 'date': '2023-06-04', 'userId': 3152}, {'reviewiId': 379853, 'score': 5.0, 'comment': '<p>Amazing primer on the Indian (indigenous) experience in north America and Canada. If you have read much on this subject, start here!</p>', 'date': '2021-11-28', 'userId': 1699}, {'reviewiId': 2051692, 'score': 5.0, 'comment': '<p>Nice general overview of issues, past, present, and ongoing facing indigenous communities, as well as an education on culture or cultures. There were a couple lines that felt ageist or fatphobic.\xa0</p>', 'date': '2022-12-30', 'userId': 8935}, {'reviewiId': 1484071, 'score': 4.0, 'comment': '<p>As the title suggests, this book contains answers to common questions non-Native people have about Native Americans–everything from “What are coming of age ceremonies?” and “Should Leonard Peltier be freed?” to questions that seem downright rude, like “Why do Indians have so many kids?”  The questions are answered by the author in a personal tone.  He is careful to say that he is answering from his own perspective and that if you ask a different person the same questions, you are likely to get some different answers.  The book is divided into chapters on terminology, history, religion and culture, education, politics, etc., so you can skip straight to the topics that interest you, or you can read straight through (like I did).<br /><br />I enjoyed reading this book.  I learned plenty that I didn’t know (and that I would have been afraid to ask), and I appreciated Treuer’s matter of fact approach to all of the questions he addresses.  In fact, I would say this is a gracious book.  In his conclusion, he writes, “Don’t imagine Indians, understand them.  Keep asking questions, reading, listening and advocating for change.  Don’t tolerate stereotypes, and don’t be afraid to ask everything you wanted to know about Indians.  And if you’re native, give a meaningful response to those questions rather than an angry rebuke.  It really does make a difference.”  This book models that spirit of welcoming honest questions and giving meaningful answers.</p>', 'date': '2012-04-12', 'userId': 6251}, {'reviewiId': 4870597, 'score': 5.0, 'comment': '<p>This is a great book for tweens through adults, honestly. It’s written in Q&amp;A format loosely broken into sections (like “history”, “tribal languages”, etc), which gives it almost a magazine-like feel–it’s an approachable format. Some of the “questions” are like, very blunt rude things (like “Why do Indians have so many kids?”) that as the title suggests people might be afraid to ask (for good reason bc it’s rude AF) but address certain pervasive stereotypes, and Treuer’s answers are generous, thoughtful, helpful, and funny. He’s also aware that he can speak best about his own tribe and experiences but makes it clear that every tribe and every individual American Indian person has different experiences.<br /><br />This was interesting to read cover to cover but could also work great as a reference book in a classroom setting.</p>', 'date': '2021-05-10', 'userId': 21641}, {'reviewiId': 4069442, 'score': 4.0, 'comment': None, 'date': '2024-09-06', 'userId': 14228}, {'reviewiId': 5250650, 'score': 3.0, 'comment': '<p>Pretty good as a basic overview. I can’t speak to how clear the social-political-emotional information might be for beginners, as I feel confident and secure in my education on that front before entering. I’ll say that the economic-political policy was an interesting primer, though of course I would love something more thorough.<br /><br />I did feel some hesitancy on some of the ideas and points shared by Treuer. I absolutely disagree that there is little worth in Native fiction/film and that documentaries and nonfiction are king. I disagree on the blanket assertion that the important thing for non-natives to do when interested in cultural tourism is to simply ask an elder before seeking a “Native” name, rather than interrogating the urge to participate in that. I disagree on how Indigenous nations and bands from Central/South America are discussed and glossed over in this discussion and wish that we’d focused solely on North American Native issues rather than just vaguely allude to Central/South Americans as points of debate.\xa0<br /><br />I won’t be the first to say that this is barely scratching the surface in so many ways. I wish there was a more… multi-sided look in the conversation about mascots- I work for a college that has a “Native” mascot because there is a legal-financial agreement with the relevant Nation, and I’d love to hear a centrist perspective on that (regardless of my opinions and the opinions of the leftist Indigenous folks I follow). I wish there was more of a conversation about Nations that have engaged in controversial economic deals with the BIA and Congress around nuclear and fossil fuels, especially when thinking about land stewardship. I wish there were leftist and conservative Indigenous takes on these questions, though I appreciate Treuer’s point that he does not speak for all Native Americans. I wish there was a conversation about tribes that are not federally recognized that was more thorough, especially in conjunction with blood quantum. I know this book is a little dated, but I wish there had been more of a conversation about the Landback movement and the “AIM” movement that didn’t dance around their more pointed protests and ideas.<br /><br />As I expected, this would have been better for me to read in high school, rather than now.</p>', 'date': '2023-08-15', 'userId': 23280}]",
1142075,Trigger Finger,2014,,English,[],
72583,Say hello,,Learn how people around the world say hello and learn about their countries.,English,[],
1574567,Filosofia do cotidiano: um pequeno tratado sobre questões menores,2019,"“Filosofar nunca foi sobre deixar você feliz. É que andam mentindo muito por aí. Filosofar está mais ligado ao despertar do sonambulismo. Essa é minha proposta nesta conversa com você.” “Quem tem medo de sofrer é incapaz de desejar.” “A obsessão pela felicidade faz de você um chato. Como escapar dessa armadilha? Escolher o fracasso? Não precisa, ele te achará. Viver sem fórmulas é o desafio.” “Uma certa dose de banalidade na vida é indício de alguma saúde mental, só gente doente e chata quer ser absolutamente relevante em tudo que faz.” “O cotidiano nem sempre é tomado apenas por questões profundas. E nem só delas vive o homem, mas também de banalidades. Muitas vezes, ele é tomado por questões ‘menores’, e é a elas que nos dedicaremos aqui. O cotidiano tenderá a ser mais pobre no futuro. Mais entediante e previsível. Refletiremos sobre pequenas questões neste livro.” - Luiz Felipe Pondé",English,"[{'reviewiId': 4833441, 'score': 3.0, 'comment': None, 'date': '2021-03-17', 'userId': 21412}]",19020
1376948,"Dream On, Ramona Riley",2025,"Once upon a time, Ramona Riley was a student at a prestigious art school, with dreams of landing in Hollywood as a costume designer to the stars. But after her father’s car accident, she had to quit and return to her small New Hampshire town, Clover Lake, to help take care of her younger sister. Twelve years later, Ramona is still working at the town’s café, all but given up on her dream. But when a big-budget romantic comedy comes to Clover Lake to film, she wonders if this could be her chance. There’s only one problem—Dylan Monroe, her first kiss and Hollywood’s favorite wild child—is the star.

Dylan Monroe has always lived an unconventional life, having famous rock icons for parents. But she wants to prove that she’s not some chaotic, talentless nepo baby, that she has actual skills, that she’s just a normal person. To do that, Dylan takes on a project at a charming lake town—she even works at the town’s café (very quaint), shadowing a local waitress there (very cute), and asks her to take Dylan around to do Normal People Things.

But Dylan soon realizes it’s not just some small-town waitress she’s getting to know—Ramona Riley is someone she’s met before, someone who remembers her even more vividly. Before long, however, reality hits them, and both women must decide if the spark between them can fan the flames of their individual dreams, or if it will extinguish their light.",English,[],
1413721,Projeto Nacional: O dever da esperança,2019,"Em livro inédito, Ciro Gomes explica a crise política e econômica e convida o leitor a debater o país que desejamos ser Projeto Nacional: O dever da esperança, livro inédito de Ciro Gomes, é um convite para debater racionalmente o país que somos e o país que desejamos ser. ""É minha contribuição pessoal a uma reflexão inadiável sobre o Brasil, as raízes de seus graves problemas e as pistas para sua solução"", escreve Ciro na introdução. A frase reflete o espírito da obra e de seu autor: não só oferecer um diagnóstico das principais questões que atrapalharam o nosso desenvolvimento com democracia, liberdade e justiça, como também apresentar um vasto conjunto de ideias capazes de direcionar o Brasil rumo a um futuro desejável. É o que Ciro Gomes chama de um novo Projeto Nacional de Desenvolvimento – ele segue a linha de pensadores do nacional-desenvolvimentismo, de que, para superar o atraso e a desigualdade, não basta crescimento econômico: é necessário criar condições para promover a justiça social, reparar dívidas históricas com o próprio povo, gerar oportunidades menos desiguais e, ao mesmo tempo, garantir dinamismo a este gigantesco mercado interno chamado Brasil.",English,"[{'reviewiId': 4833449, 'score': 3.0, 'comment': '<p>Ciro Gomes declara neste livro sua visão sobre história recente do Brasil, porque e como chegamos onde estamos hoje. E ele faz isso com grande habilidade, a não leitura não é cansativa e conceitos mais técnicos vêm acompanhados de comparações para o público leigo em economia - como eu. Apesar disso, ao final, parece um folheto publicitário do PDT e do presidenciável Cirão da Massa. Por diversas vezes, Gomes engrandece PDT como um partido progressista e desenvolvimentista, contudo fatos recentes colocam isso em dúvida isso, por exemplo:<br />- Analisando o alinhamento nas votações na Câmara nos partidos de esquerda (e centro-esquerda), PDT encontra-se entre os que mais vota junto com o governo; PSB 43%, PDT 42%, REDE 31%, PCdoB 28%, PT 22% e PSOL 17%. Nas votações no Senado:  PDT 73%, PT 67% e REDE 64%.* Obviamente, isso é apenas um apanhado geral, votações importantes, como Auxílio Emergencial constam como voto “governista”. Porém, somando-se, o último acontecimento do Ciro Gomes retirar do candidatura** pela incapacidade de organizar seu próprio partido, coloca-se em dúvida o em que lugar ideologicamente o partido se encontra.<br />- PDT participou como coligação nas duas eleições da Dilma, apesar das críticas econômicas espalhadas durante todo o livro.<br />- O Ciro Gomes do livro, é totalmente diferente do pré-candidato de hoje. Hoje ele aposta na corrente “Nem-nem” (Nem Bolsonaro, Nem Lula). No livro, ele se apresenta como forte oposição ao Bolsonaro e com críticas pontuais ao Lula. E argumenta que PT nunca teve um projeto nacional para o país (então, porque seu partido apoiou duas candidaturas da Dilma?). Nos vídeos que tenta alavancar sua baixa intenção de votos (entre 6-8%), aposta no antipetismo para conseguir alguns votos de bolsonaristas arrependidos, esquerdistas desanimados e uns perdidos. Claramente, pessoas de direita votariam nele apenas em um segundo turno improvável com Ciro presente.<br />- Outra coisa que coloca em cheque sua tremenda oposição ao Bolsonaro hoje - como também diversos outros candidatos da chamada “terceira via” - é fato de ter viajado para Paris no segundo turno das eleições de 2018. Quando poderia ser manifestar contra Bolsonaro, e demonstrar que apesar de o PT não ser o melhor para o país, ainda seria melhor que um candidato sem qualquer projeto de governo que utilizava o mesmo título de campanha que Collor usara: contra a corrupção.<br />- Ao final, quando tenta se aproximar a todo custo do candidato cristão. Claramente, não é de uma maneira fluída, mas abrupta. E do nada engrandecer uma chamada “agenda de valores” - sem sequer explicar quais valores são estes - e coloca que esquerda se posiciona contra os cristão (uma tremenda de uma baboseira, visto que a religião é uma pauta apenas para reacionários, preocupados com a “cristofobia”). Qualquer pessoa bem informada sabe que as religiões que passam por perseguição religiosa e enfrentam grande preconceito da sociedade são as de matriz africana - por causa disso, partidos progressistas defendem estas religiões, ao contrário de apoiar a grande religião do status quo (leia-se, cristianismos, isso mesmo, no plural). Trata-se de mais uma tentativa de pegar os votos evangélicos do Bolsonaro.<br />Enfim, Ciro possui um história incrível como político. Admirável. Contudo, sua ambição para se tornar presidente está ofuscando uma vitória. Provavelmente, enquanto o Lula for candidato, Ciro não possui a menor chance. A única forma de Ciro possuir chance de ganhar é… Desconheço. E, pelo visto, sua equipe de campanha também.<br /><br />*Acesso em 20/09/2021: https://radar.congressoemfoco.com.br/governismo/camara<br />**Acesso em 20/09/2021: https://g1.globo.com/politica/noticia/2021/11/04/ciro-suspende-pre-candidatura-a-presidencia-apos-votos-do-pdt-a-favor-da-pec-dos-precatorios.ghtml</p>', 'date': '2021-06-05', 'userId': 21412}]",5328
1142081,Getaway Girlz,2012,,English,[],
1142082,Goodbye Morality,2014,,English,[],
1142084,Hollywood Assassin,2014,,English,[],
139990,Reaching for the rim,,Basketball players describe their Christian commitments and how it has influenced their lives and professional careers.,English,[],
1142087,The Bookmaker,2011,,English,[],
1142088,The Spider Inside,2012,,English,[],
262058,The Printing Press,,"Surveys the development of the printing press, from advances in Asia and Gutenberg's work in Germany to the profound impact of printing on civilization in general.",English,[],
